Smiles	Name
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1	810-charmaine_NON-mutagen
CN(C)CCN(Cc1ccc(cc1)OC)c1ncccc1	4402-charmaine_NON-mutagen
Cc1cc2C(=O)c3c(c(O)c(c(c3)O)O)C(=O)c2c(c1)O	2589-charmaine_NON-mutagen
Oc1cc(O)c2c(c1)oc(c1ccc(c(c1)O)O)cc2=O	3055-charmaine_NON-mutagen
Nc1ccc(Cc2ccc(c(c2)C(=O)O)N)cc1C(=O)O	3828-charmaine_NON-mutagen
[NH-]C(=O)c1cc[n+](COC[NH+]2C=CC=C/C/2=C\[NH+]=O)cc1	143-charmaine_NON-mutagen
NC[C@@H]1CC[C@H](CC1)C(=O)c1ccc(CCC(=O)O)cc1	213-charmaine_NON-mutagen
COc1cc(Cc2c(N)nc(N)nc2)cc(OC)c1OC	2290-charmaine_NON-mutagen
CCCCNC(=O)n1c(NC(=O)OC)nc2c1cccc2	1874-charmaine_NON-mutagen
CCCC[C@@H](CC)COC(=O)/C=C/c1ccc(cc1)OC	2326-charmaine_NON-mutagen
CC(C)(C)c1c([N+](=O)[O-])c(C)c(C(=O)C)c(C)c1[N+](=O)[O-]	983-charmaine_NON-mutagen
Clc1ccc2c(c1)C(=NCc1n2cnn1)c1ccccc1	2259-charmaine_NON-mutagen
Clc1ccc2c(c1)c(ncc1n2cn[nH]1)c1ccccc1	178-charmaine_NON-mutagen
CN1C[C@H](CN2c3ccccc3Sc3c2cccc3)CC1	544-charmaine_NON-mutagen
CCCCCCCC/C=C\CCCCCCCC(=O)OC	2362-charmaine_NON-mutagen
CC(C)(C)c1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C)c1[N+](=O)[O-]	3150-charmaine_NON-mutagen
C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C	589-charmaine_NON-mutagen
CCCCCC[C@@H](C/C=C\CCCCCCCC(=O)O)O	2360-charmaine_NON-mutagen
O=C(Cn1c2ccccc2sc1=O)OCc1ccccc1	4118-charmaine_NON-mutagen
COC(=O)Nc1nc2cc(ccc2[nH]1)Sc1ccccc1	2175-charmaine_NON-mutagen
CN1c2ccc(Cl)cc2N(c2ccccc2)C(=O)CC1=O	837-charmaine_NON-mutagen
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C	582-charmaine_NON-mutagen
CC(C)(C(=O)OC)Oc1ccc(cc1)c1ccc(cc1)Cl	672-charmaine_NON-mutagen
O=C(c1c(F)cccc1F)NC(=O)Nc1ccc(cc1)Cl	1532-charmaine_NON-mutagen
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1	4341-charmaine_NON-mutagen
C[C@@H](c1ccccc1)OC(=O)/C=C(/C)\OP(=O)(OC)OC	3819-charmaine_NON-mutagen
CN/C(=C/[N+](=O)[O-])/NCCSCc1ccc(CN(C)C)o1	585-charmaine_NON-mutagen
[O-][N+](=O)OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]	4027-charmaine_NON-mutagen
O=S(=O)(c1cccc2cccnc12)Nc1ccccc1Cl	631-charmaine_NON-mutagen
O=S(=O)(c1cccc2cccnc12)Nc1ccc(cc1)Cl	632-charmaine_NON-mutagen
CN(C)CCCN1c2cc(ccc2Sc2c1cccc2)Cl	545-charmaine_NON-mutagen
OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2c1cccc2	1989-charmaine_NON-mutagen
Nc1ccn([C@@H]2[C@H](O)[C@H]([C@@H](O2)COP(=O)(O)O)O)c(=O)n1	12-charmaine_NON-mutagen
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C	3043-charmaine_NON-mutagen
CCOC(=O)C(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)O	3595-charmaine_NON-mutagen
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl	575-charmaine_NON-mutagen
CC(C)CCCCCOC(=O)COc1ccc(Cl)cc1Cl	2092-charmaine_NON-mutagen
COc1ccc(C(C(Cl)(Cl)Cl)c2ccc(cc2)OC)cc1	1693-charmaine_NON-mutagen
CC(C)CCCCCOC(=O)Cc1c(Cl)cc(c(c1)Cl)Cl	351-charmaine_NON-mutagen
[O-][N+](=O)c1c(Cl)c2Oc3cc(c(Cl)cc3Oc2cc1Cl)Cl	1626-charmaine_NON-mutagen
CCOP(=S)(OCC)SCn1c2ccc(Cl)cc2oc1=O	952-charmaine_NON-mutagen
CCCOP(=S)(OCCC)OP(=S)(OCCC)OCCC	221-charmaine_NON-mutagen
Oc1c(Cl)cc(Cl)cc1S(=O)(=O)c1cc(Cl)cc(Cl)c1O	3414-charmaine_NON-mutagen
Oc1c(Cc2c(Cl)c(cc(Cl)c2O)Cl)c(c(Cl)cc1Cl)Cl	136-charmaine_NON-mutagen
CC(C)(c1cc(Br)c(c(c1)Br)O)c1cc(Br)c(c(c1)Br)O	348-charmaine_NON-mutagen
c1cc2cc3ccc4c5ccccc5ccc4c3cc2cc1	3480-charmaine_NON-mutagen
O=C1c2c3ccccc3ccc2c2c3c1cccc3ccc2	896-charmaine_NON-mutagen
O=C1c2c3ccccc3ccc2c2c1c1ccccc1cc2	898-charmaine_NON-mutagen
O=C1c2c(cccc2)c2c1ccc1c2c2ccccc2cc1	2519-charmaine_NON-mutagen
OCc1c2cccc3ccc4cc5c(c(c1)c4c23)cccc5	1161-charmaine_NON-mutagen
OCc1c2c3ccccc3cc3ccc4cccc(c1)c4c23	1179-charmaine_NON-mutagen
C(=Cc1cccc(/C=C/c2ccccc2)c1)c1ccccc1	2942-charmaine_NON-mutagen
Oc1c2c3c(ccc2ccc1)[nH]c1c3c2ccccc2cc1	2710-charmaine_NON-mutagen
O=C(/C=C/c1ccc(cc1)c1ccccc1)c1ccccc1	2761-charmaine_NON-mutagen
CCc1c2ccccc2c(CC)c2c3ccccc3ccc12	2532-charmaine_NON-mutagen
Cc1c2ccc3C(=O)C(=O)C=Cc3c2c(C)c2ccccc12	519-charmaine_NON-mutagen
CN1CCC(=C2c3ccccc3C=Cc3c2cccc3)CC1	761-charmaine_NON-mutagen
OCc1cc2nc3c4ccccc4ccc3c(CO)c2cc1	2861-charmaine_NON-mutagen
Cc1ccc(c(c1)C(=O)O)/N=C/c1cccc2cccnc12	669-charmaine_NON-mutagen
Oc1cccc2oc(=O)c(cc12)[C@@H]1CCc2c(C1)cccc2	727-charmaine_NON-mutagen
Cc1cc(C)nn1c1c2[nH]c3ccccc3c2c(NN)nn1	973-charmaine_NON-mutagen
Cc1ccc(c(c1)C)N(C)/C=N/C=N/c1c(C)cc(C)cc1	2350-charmaine_NON-mutagen
COc1cc2C(=O)c3c(cccc3)C(=O)c2c(c1CO)OC	4210-charmaine_NON-mutagen
CC(C)c1ccc2c(c1)c(=O)c1c(o2)nc(c(C(=O)O)c1)N	515-charmaine_NON-mutagen
C[C@@]12CC[C@H]3[C@H]([C@H]1CC[C@@]2(C#C)O)CCC1=C3CCC(=O)C1	448-charmaine_NON-mutagen
CN1CC[C@]23c4c5C[C@@H]1[C@@H]3C=C[C@@H]([C@H]2Oc4c(cc5)OC)O	917-charmaine_NON-mutagen
OC(=O)c1cc2C(=O)c3cc(O)cc(O)c3C(=O)c2c(c1)O	618-charmaine_NON-mutagen
COc1c(O)c2c(oc(c3ccc(cc3)O)cc2=O)cc1O	4165-charmaine_NON-mutagen
CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O	2672-charmaine_NON-mutagen
ClCc1ccc2ccc3cc4ccccc4c4c3c2c1cc4	187-charmaine_NON-mutagen
Oc1cc2c(=O)oc3c4c(cc(O)c3O)c(=O)oc(c24)c1O	165-charmaine_NON-mutagen
O[C@@]12Cc3cc(O)c(cc3[C@H]2c2c(OC1)c(O)c(cc2)O)O	816-charmaine_NON-mutagen
Oc1cc(O)c2cc(c(c3cc(O)c(c(c3)O)O)[o+]c2c1)O	72-charmaine_NON-mutagen
CN1[C@H]2C[C@H](C[C@@H]1[C@H]1[C@@H]2O1)OC(=O)[C@@H](CO)c1ccccc1	538-charmaine_NON-mutagen
CCCCOC(=O)c1ccccc1C(=O)OC1CCCCC1	3638-charmaine_NON-mutagen
CC(C)CC[C@@H](C)Nc1ccc(cc1)N[C@H](C)CCC(C)C	222-charmaine_NON-mutagen
CC1=C(C(=C(C(=O)C1=O)C1=C(C(=C(C(=O)C1=O)C)O)O)O)O	4244-charmaine_NON-mutagen
C[C@@H]1C[C@@H]2[C@H]3[C@@](C)([C@](C)(O)O[C@H]3[C@@]3(C)[C@H]1C=CC3=O)C(=O)O2	451-charmaine_NON-mutagen
CCC1=C(C(=O)c2c(C1=O)c(c(c(c2O)OC)OC)O)OC	4348-charmaine_NON-mutagen
CC(C)(C)C1=CC(C=C(C1=O)C(C)(C)C)(C)OOC(C)(C)C	750-charmaine_NON-mutagen
c1ccc(cc1)OP(Oc1ccccc1)Oc1ccccc1	943-charmaine_NON-mutagen
CCCCOC(=O)CCCCCCCCC(=O)OCCCC	345-charmaine_NON-mutagen
OCCN(CCO)c1nc(c2cccs2)nc2ccccc12	1976-charmaine_NON-mutagen
CC(C)(C(=O)O)Oc1ccc(cc1)C(=O)c1ccc(cc1)Cl	3594-charmaine_NON-mutagen
C[N+](C)(CCN(Cc1ccc(cc1)OC)c1ncccn1)Cl	45-charmaine_NON-mutagen
CC(=O)c1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1	2470-charmaine_NON-mutagen
CCCCCCCCCCCCc1ccc(cc1)S(=O)(=O)O	2062-charmaine_NON-mutagen
CCOC[C@H](COc1ccc(cc1)[N-]C(=O)CC[S+](C)C)[OH2+]	717-charmaine_NON-mutagen
O=C(c1cccc2cccnc12)OCc1ccc(Cl)cc1Cl	667-charmaine_NON-mutagen
Nc1ccc(cc1)S(=O)(=O)Nc1cnc2c(Cl)cccc2n1	1911-charmaine_NON-mutagen
CN1C(=C(c2c(ccs2)S1(=O)=O)O)C(=O)Nc1ncccc1	852-charmaine_NON-mutagen
Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc1ncc([N+](=O)[O-])s1	2467-charmaine_NON-mutagen
Nc1ccc(c(c1)S(=O)(=O)O)c1ccc(N)cc1S(=O)(=O)O	2273-charmaine_NON-mutagen
O=S(=O)(c1cccc2cccnc12)Nc1cc(Cl)cc(Cl)c1	637-charmaine_NON-mutagen
O=S(=O)(c1cccc2cccnc12)Nc1ccc(c(c1)Cl)Cl	638-charmaine_NON-mutagen
CCOP(=S)(OCC)Oc1ccc2c(c1)oc(=O)c(c2C)Cl	2549-charmaine_NON-mutagen
COC(=O)/C(=C(/c1cc(ccc1Cl)Cl)\OP(=O)(OC)OC)/Cl	2641-charmaine_NON-mutagen
Oc1c(Cl)cc(Cl)cc1NC(=O)c1c(O)c(cc(Cl)c1Cl)Cl	877-charmaine_NON-mutagen
COC(=O)/C(=C(/c1ccc(Cl)cc1Cl)\OP(=O)(OC)OC)/Br	2639-charmaine_NON-mutagen
Clc1c2Oc3c(c(Cl)c(Cl)c(c3Oc2c(Cl)c(Cl)c1Cl)Cl)Cl	676-charmaine_NON-mutagen
Cl[C@]12[C@@]3([C@]4([C@@]5([C@](Cl)([C@@]1(C4(Cl)Cl)Cl)[C@]2(C([C@]35Cl)(Cl)Cl)Cl)Cl)Cl)Cl	567-charmaine_NON-mutagen
Oc1c(Br)cc(Br)cc1c1cc(Br)cc(Br)c1OP(=O)(O)O	1553-charmaine_NON-mutagen
Brc1cc(Br)c(c(c1)Br)OCCOc1c(Br)cc(Br)cc1Br	1828-charmaine_NON-mutagen
Oc1c2c3c4c(c1)ccc1c4c(cc3ccc2)c2c1cccc2	2460-charmaine_NON-mutagen
Oc1c2cccc3ccc4ccc5c(c4c23)c1c1c5cccc1	4342-charmaine_NON-mutagen
Oc1cccc2c3ccccc3c3cc4ccccc4cc3c12	3612-charmaine_NON-mutagen
Oc1cccc2c3cc4c5ccccc5ccc4nc3ccc12	2719-charmaine_NON-mutagen
[O-][n+]1c2ccc3ccccc3c2cc2c3ccccc3ccc12	958-charmaine_NON-mutagen
[O-][N+](=O)c1c2CCC=Cc2c2ccc3cccc4c3c2c1cc4	1688-charmaine_NON-mutagen
O=C(/C=C/c1ccc(cc1)Oc1ccccc1)c1ccccc1	2764-charmaine_NON-mutagen
CC(=O)Nc1ccc2c(c1)c1c([nH]2)c(C)c2ccncc2c1C	3323-charmaine_NON-mutagen
CCOC(=O)c1[nH]c2c(cccc2)c1/N=C/c1ccc(C)cc1	2969-charmaine_NON-mutagen
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O	2120-charmaine_NON-mutagen
CN(C)CCNC(=O)c1ccc2nc3ccccc3c(c2c1)N	1592-charmaine_NON-mutagen
CN(C)CCNC(=O)c1cc2nc3ccccc3c(N)c2cc1	1865-charmaine_NON-mutagen
COC(=O)c1oc(NO)c(c2ccccc2)c1c1ccccc1	4054-charmaine_NON-mutagen
CN(C)CCNC(=O)c1c2nc(c3ccccc3)oc2ccc1	1859-charmaine_NON-mutagen
CN(C)CCNC(=O)c1c2oc(c3ccccc3)nc2ccc1	1860-charmaine_NON-mutagen
CC(C)(C(=O)O)Oc1ccc([C@H]2CCCc3c2cccc3)cc1	149-charmaine_NON-mutagen
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1	3639-charmaine_NON-mutagen
O=C(C1CCCCC1)N1C[C@H]2N(CCc3c2cccc3)C(=O)C1	922-charmaine_NON-mutagen
CC[C@@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC1=CC(=O)CC[C@H]31	716-charmaine_NON-mutagen
COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1ccc(cc1)F	2171-charmaine_NON-mutagen
CC(=O)Nc1ccc(cc1)OC(=O)c1ccccc1OC(=O)C	1327-charmaine_NON-mutagen
CCOC(=O)c1cc2cc3c4c(CCCN4CCC3)c2oc1=O	4067-charmaine_NON-mutagen
CC(=O)c1c2C(=O)c3cc(O)cc(O)c3C(=O)c2c(O)cc1O	109-charmaine_NON-mutagen
COc1c(OC)cc2c(c1)c(=O)c(c(o2)c1ccc(cc1)O)O	3050-charmaine_NON-mutagen
Nc1ccc(cc1)C(=O)OCCCOC(=O)c1ccc(cc1)N	979-charmaine_NON-mutagen
C[C@@]12CC[C@H]3[C@H]([C@H]1CC[C@@H]2C(=O)C)CCC1=CC(=O)CC[C@@]31C	540-charmaine_NON-mutagen
C[C@H]1CCCC(=O)CCC/C=C\c2cc(O)cc(O)c2C(=O)O1	2020-charmaine_NON-mutagen
C[C@H]1CCC[C@H](CCCCCc2cc(O)cc(O)c2C(=O)O1)O	335-charmaine_NON-mutagen
C[C@@H]1[C@@](C)([C@@](C)(C(=O)OCC2=CCN3CC[C@@H]([C@@H]23)OC1=O)O)O	1051-charmaine_NON-mutagen
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1	811-charmaine_NON-mutagen
CC(C)NC[C@H](COc1cccc2C[C@@H](COc12)O[N+](=O)[O-])O	3574-charmaine_NON-mutagen
CN1CCN(CC1)C1=Nc2cc(ccc2Nc2c1cccc2)Cl	219-charmaine_NON-mutagen
CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(cc12)Cl	46-charmaine_NON-mutagen
[O-][N+](=O)c1cccc(NS(=O)(=O)c2cccc3cccnc23)c1	639-charmaine_NON-mutagen
CC(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)C	200-charmaine_NON-mutagen
CC1(C)[C@H](C(=O)O)N2[C@H](S1)[C@@H](NC(=O)Cc1ccccc1)C2=O	3538-charmaine_NON-mutagen
CCOC(=O)CNC(=O)CCCCSc1ncnc2c1nc[nH]2	281-charmaine_NON-mutagen
Cc1nnc2n1c1ccc(Cl)cc1C(=NC2)c1ccccc1Cl	378-charmaine_NON-mutagen
OC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O[C@@H]1[C@@H]([C@@H](O)[C@@H]([C@H](O1)CO)O)O)O)O	530-charmaine_NON-mutagen
CC(C)(c1ccc(cc1)OP(O)O)c1ccc(cc1)OP(O)O	4351-charmaine_NON-mutagen
[O-][N+](=O)c1cc(Cl)cc(Sc2cc(cc([N+](=O)[O-])c2O)Cl)c1O	3412-charmaine_NON-mutagen
Nc1c(O)cc(Cc2cc(OS(=O)(=O)O)c(c(c2)Cl)N)cc1Cl	781-charmaine_NON-mutagen
c1ccc2c(c1)c1[nH]c3c(c4c5c([nH]c2c14)cccc5)cccc3	4352-charmaine_NON-mutagen
Cc1cc2c3ccc4c5cccc(C)c5ccc4c3ccc2cc1	3491-charmaine_NON-mutagen
O[C@@H]1c2ccccc2c2cc3c4ccccc4ccc3nc2[C@H]1O	901-charmaine_NON-mutagen
COC1=CC(=O)C=C/C/1=N\c1c2ccccc2nc2ccccc12	4037-charmaine_NON-mutagen
Oc1ccc(C2(c3c(cccc3)C(=O)O2)c2ccc(cc2)O)cc1	1692-charmaine_NON-mutagen
COc1ccc2c(c1)c1c3c(nccc3cc(OC)c1OC)C2=O	3275-charmaine_NON-mutagen
CCN(CC)CCCN(C1Cc2c(C1)cccc2)c1ccccc1	321-charmaine_NON-mutagen
CN1CCc2cc(OC)c(OC)c3c2c1cc1c3cc(cc1)OC	3128-charmaine_NON-mutagen
CCOC(=O)COc1ccc2c(c1)oc(c1ccccc1)cc2=O	442-charmaine_NON-mutagen
COc1cc2c([C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O)ccnc2cc1	588-charmaine_NON-mutagen
CC(=CCc1c2c(OCO2)c(c2c1c(OC)c1ccoc1n2)O)C	471-charmaine_NON-mutagen
O=C(CCCN1CCN(CC1)c1ncccc1)c1ccc(cc1)F	736-charmaine_NON-mutagen
C[C@H](CCc1ccccc1)NC[C@H](c1ccc(c(c1)C(=O)N)O)O	679-charmaine_NON-mutagen
CC1(C)C(=C(C)CCC1)/C=C/C(=C/C=C/C(=C/COC(=O)C)/C)/C	551-charmaine_NON-mutagen
CN1CC[C@@]23CC(=O)C(=C[C@@H]3[C@H]1Cc1c2c(c(cc1)OC)O)OC	148-charmaine_NON-mutagen
CCn1cc(C(=O)O)c(=O)c2cc(F)c(c3ccncc3)c(c12)F	94-charmaine_NON-mutagen
O=C(c1ccccc1C(=O)OC1CCCCC1)OC1CCCCC1	3654-charmaine_NON-mutagen
C[C@]1(CC[C@H]2[C@@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@@]1(C)CC(=C(C2)O)C=O)O	66-charmaine_NON-mutagen
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1	1711-charmaine_NON-mutagen
CCCC(=O)Nc1ccc(c(c1)C(=O)C)OC[C@@H](CNC(C)C)O	661-charmaine_NON-mutagen
CCCCOCCOCCOCc1c(CCC)cc2c(c1)OCO2	3402-charmaine_NON-mutagen
CC(C)(C)OOC(C)(C)c1cccc(C(C)(C)OOC(C)(C)C)c1	623-charmaine_NON-mutagen
OC[C@@H]1[C@H]([C@@H]([C@@H](O)[C@@H](O1)Oc1c(O)cc2c(c1)ccc(=O)o2)O)O	2553-charmaine_NON-mutagen
CCCCCCCCCCCCCOC(=O)C[N+](CC)(CC)CC	3653-charmaine_NON-mutagen
CC(=C)C(=O)OCCOC(=O)NNC(=O)OCCOC(=O)C(=C)C	2382-charmaine_NON-mutagen
CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cc(C)ccc1	705-charmaine_NON-mutagen
CC1(C)[C@H](C(=O)O)N2[C@H](S1)[C@@H](NC(=O)[C@H](c1ccccc1)N)C2=O	650-charmaine_NON-mutagen
Oc1ccc2cc(ccc2c1)SSc1ccc2cc(ccc2c1)O	183-charmaine_NON-mutagen
C[C@@H]1CC(=O)C=C(OC)[C@]21C(=O)c1c(O2)c(c(cc1OC)OC)Cl	610-charmaine_NON-mutagen
Cc1cccc(C)c1Nc1cc(Cl)nc(SCC(=O)NCCO)n1	546-charmaine_NON-mutagen
Nc1cc(S(=O)(=O)O)c(/C=C\c2ccc(N)cc2S(=O)(=O)O)cc1	2275-charmaine_NON-mutagen
Clc1ccc(CO[C@H](Cn2cncc2)c2ccc(Cl)cc2Cl)cc1	188-charmaine_NON-mutagen
Cc1cc(Cl)cc2S/C(=C/3\Sc4cc(Cl)cc(C)c4C3=O)/C(=O)c12	361-charmaine_NON-mutagen
Clc1cc(Cl)c(nc1)Oc1ccc(cc1)Oc1ncc(Cl)cc1Cl	345-charmaine_NON-mutagen
OC(=O)c1c(Cl)c(c(Cl)c2oc3c(cc(Br)c(O)c3Br)c(=O)c12)Cl	794-charmaine_NON-mutagen
Cc1ccc(cc1)Nc1c2C(=O)c3c(cccc3)C(=O)c2c(cc1)O	2178-charmaine_NON-mutagen
C1NC(=NC1)c1ccc(cc1)c1cc2ccc(C3=NCCN3)cc2[nH]1	456-charmaine_NON-mutagen
CN(C)c1ccc(cc1)C(=C1C=CC(=[N+](C)C)C=C1)c1ccccc1	1059-charmaine_NON-mutagen
Nc1ccc2c(c1)oc1c(c2c2ccccc2C(=O)O)ccc(=N)c1	3621-charmaine_NON-mutagen
CN(C)c1ccc(C(c2ccccc2)c2ccc(cc2)N(C)C)cc1	1094-charmaine_NON-mutagen
Nc1cc2[o+]c3cc(N)ccc3c(c3ccccc3C(=O)O)c2cc1	680-charmaine_NON-mutagen
Oc1cc2Oc3c(C4(c5c(cccc5)C(=O)O4)c2cc1)ccc(O)c3	892-charmaine_NON-mutagen
OCCNCCn1c2c3ccccc3C(=O)c2c2c(cccc2)c1=O	2155-charmaine_NON-mutagen
COc1ccc2cc3c4c(CC[n+]3cc2c1OC)cc1c(c4)OCO1	985-charmaine_NON-mutagen
COc1ccc2c(CN3CCc4c(cc5c(c4)OCO5)C3=C2)c1OC	3124-charmaine_NON-mutagen
COc1ccc(cc1)C(=C(CCC(=O)O)C#N)c1ccc(cc1)OC	3528-charmaine_NON-mutagen
COc1ccc(cc1)c1c(CC(=O)O)onc1c1ccc(cc1)OC	829-charmaine_NON-mutagen
COc1ccc(Cc2c3cc(c(OC)cc3ccn2)OC)cc1OC	2291-charmaine_NON-mutagen
NC(=N)c1ccc(cc1)OCCCCCOc1ccc(cc1)C(=N)N	4377-charmaine_NON-mutagen
C[C@@]12CC[C@H]3[C@H]([C@@H]1CC[C@@]2(C#C)OC(=O)C)CCC1=CC(=O)CC[C@H]31	3774-charmaine_NON-mutagen
CC(C)(C)c1cc(C)cc(Cc2cc(C)cc(C(C)(C)C)c2O)c1O	2295-charmaine_NON-mutagen
CC1=NC(=C(C(/C/1=C(\O)/OC)c1ccccc1[N+](=O)[O-])C(=O)OC)C	4276-charmaine_NON-mutagen
C[C@@]12[C@H]3[C@@H]([C@@]45C[C@@](C(=C)C4)(CC[C@@H]5[C@]3(C=C[C@@H]1O)OC2=O)O)C(=O)O	4273-charmaine_NON-mutagen
OS(=O)(=O)Oc1cccc2c3ccc4c5c3c(ccc5ccc4)cc12	249-charmaine_NON-mutagen
OS(=O)(=O)Oc1cc2c3ccc4c5c3c(ccc5ccc4)cc2cc1	251-charmaine_NON-mutagen
OS(=O)(=O)Oc1ccc2ccc3c4c2c1ccc4cc1c3cccc1	1175-charmaine_NON-mutagen
OS(=O)(=O)Oc1c2ccccc2c2ccc3cccc4c3c2c1cc4	1687-charmaine_NON-mutagen
CC(=O)OCC(=O)NCCCOc1cc(CN2CCCCC2)ccc1	2446-charmaine_NON-mutagen
CCCCCCCCCCCCCCCCCC1=NCCN1CCO	505-charmaine_NON-mutagen
O[C@@H]1C[C@@](C[C@H](OC(=O)/C=C/c2ccc(c(c2)O)O)[C@H]1O)(C(=O)O)O	1880-charmaine_NON-mutagen
C[C@]12[C@H]([C@@H]([C@@H](O[C@H]3C=C(C)C(=O)[C@@H]([C@]23CO)O)[C@]21OC2)O)OC(=O)C	825-charmaine_NON-mutagen
CCN(CC)Cc1cc(ccc1O)Nc1c2ccc(Cl)cc2ncc1	229-charmaine_NON-mutagen
Cc1c(CC(=O)O)c2cc(ccc2n1C(=O)c1ccc(cc1)Cl)OC	3847-charmaine_NON-mutagen
CC(C)(C)c1cc(Sc2cc(C(C)(C)C)c(cc2C)O)c(C)cc1O	465-charmaine_NON-mutagen
CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c1ccc(cc1)Cl	3593-charmaine_NON-mutagen
CCCC[C@@H](CC)COP(=O)(Oc1ccccc1)Oc1ccccc1	819-charmaine_NON-mutagen
COC(=O)Nc1nc2cc(ccc2[nH]1)OS(=O)(=O)c1ccc(cc1)F	2173-charmaine_NON-mutagen
CN1[C@@H](CSCC(F)(F)F)Nc2c(cc(c(c2)Cl)S(=O)(=O)N)S1(=O)=O	3309-charmaine_NON-mutagen
O=C1c2ccccc2c2ccc3c4c2c1ccc4c1ccccc1C3=O	4016-charmaine_NON-mutagen
Nc1ccc(cc1)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)N	3247-charmaine_NON-mutagen
CC(=O)Nc1cc2Cc3c(cccc3)c2cc1OC(=O)c1ccccc1	1205-charmaine_NON-mutagen
CCOC1=CC(c2ccccc2)(c2ccccc2)N(c2c1cccc2)O	472-charmaine_NON-mutagen
CN(C)c1ccc(cc1)C(=C1C=CC(=N)C=C1)c1ccc(cc1)N(C)C	1061-charmaine_NON-mutagen
CNc1ccc(cc1)/C(=C/1\C=C/C(=N\C)/C=C1)/c1ccc(cc1)N(C)C	1064-charmaine_NON-mutagen
CCN(CC)c1ccc2c(c1)oc(=O)c(c2)c1nc2ccccc2n1C	4370-charmaine_NON-mutagen
CC(=O)N(c1oc(C(=O)OC)c(c2ccccc2)c1c1ccccc1)O	4056-charmaine_NON-mutagen
CCC(C)(C)c1cc(C(C)(C)CC)c(c(c1)n1nc2ccccc2n1)O	3260-charmaine_NON-mutagen
CCC(C)(C)c1cc(C(C)(C)CC)c(c(c1)n1[nH]c2ccccc2[nH]1)O	977-charmaine_NON-mutagen
COc1c2cc(c3c(c4OCOc4cc3C(=O)O)c2cc(O)c1)[N+](=O)[O-]	2009-charmaine_NON-mutagen
CC(C)(C)c1cc(OC)cc(c2cc(cc(C(C)(C)C)c2O)OC)c1O	2297-charmaine_NON-mutagen
C[C@@]12C[C@H](O)[C@H]3[C@H]([C@@H]1CC[C@]2(C(=O)CO)O)CCC1=CC(=O)C=C[C@@]31C	8-charmaine_NON-mutagen
CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1	424-charmaine_NON-mutagen
C[C@H]1C/C(=C/C)/C(=O)O[C@@H]2CC[N@+]3([C@@H]2C(=CC3)COC(=O)[C@@]1(CO)O)[O-]	1050-charmaine_NON-mutagen
Cc1ccc(cc1)OP(=O)(Oc1cc(C)ccc1)Oc1cc(C)ccc1	816-charmaine_NON-mutagen
CC(C)c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1	4371-charmaine_NON-mutagen
CCCC[C@@H](CC)COC(=O)CCCCC(=O)OC[C@H](CC)CCCC	4395-charmaine_NON-mutagen
OC1(CCN(CCCC(=O)c2ccc(cc2)F)CC1)c1ccc(cc1)Cl	3848-charmaine_NON-mutagen
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC	3395-charmaine_NON-mutagen
Cn1c(N)nc2c3nc(c4ccccc4)c(c4ccccc4)nc3ccc12	961-charmaine_NON-mutagen
O=C1C=CC(=O)N1c1ccc(Cc2ccc(cc2)N2C(=O)C=CC2=O)cc1	64-charmaine_NON-mutagen
CC(=O)Oc1ccc(C(c2ccc(cc2)OC(=O)C)c2ncccc2)cc1	490-charmaine_NON-mutagen
